%time,field.header.seq,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.lifePercent,field.lifeTime,field.charging,field.powerSupplyPresent
1519357947688495321,126096,1519357947688007116,,0.0,0.0,0,0,0,0
1519357948688884376,126097,1519357948688234090,,0.0,0.0,0,0,0,0
1519357949688118346,126098,1519357949687655925,,0.0,0.0,0,0,0,0
1519357950688925055,126099,1519357950688237905,,0.0,0.0,0,0,0,0
1519357951688597958,126100,1519357951687980890,,0.0,0.0,0,0,0,0
1519357952688369313,126101,1519357952687925100,,0.0,0.0,0,0,0,0
1519357953688627692,126102,1519357953688175916,,0.0,0.0,0,0,0,0
1519357954688117929,126103,1519357954687520980,,0.0,0.0,0,0,0,0
1519357955687760920,126104,1519357955687355041,,0.0,0.0,0,0,0,0
1519357956687759301,126105,1519357956687475919,,0.0,0.0,0,0,0,0
1519357957688145068,126106,1519357957687514066,,0.0,0.0,0,0,0,0
1519357958688425084,126107,1519357958687948942,,0.0,0.0,0,0,0,0
1519357959688556300,126108,1519357959687493085,,0.0,0.0,0,0,0,0
1519357960689376715,126109,1519357960688199043,,0.0,0.0,0,0,0,0
1519357961688827249,126110,1519357961688280105,,0.0,0.0,0,0,0,0
1519357962688737442,126111,1519357962688225984,,0.0,0.0,0,0,0,0
1519357963687766332,126112,1519357963687294006,,0.0,0.0,0,0,0,0
1519357964688515979,126113,1519357964687479019,,0.0,0.0,0,0,0,0
1519357965689352303,126114,1519357965688231945,,0.0,0.0,0,0,0,0
1519357966688641555,126115,1519357966688225984,,0.0,0.0,0,0,0,0
1519357967687913053,126116,1519357967687509059,,0.0,0.0,0,0,0,0
1519357968687952599,126117,1519357968687566041,,0.0,0.0,0,0,0,0
1519357969688441648,126118,1519357969688050031,,0.0,0.0,0,0,0,0
1519357970688275697,126119,1519357970687706947,,0.0,0.0,0,0,0,0
1519357971687948998,126120,1519357971687387943,,0.0,0.0,0,0,0,0
1519357972689045474,126121,1519357972687819957,,0.0,0.0,0,0,0,0
1519357973688908816,126122,1519357973688111066,,0.0,0.0,0,0,0,0
1519357974688720267,126123,1519357974688204050,,0.0,0.0,0,0,0,0
1519357975688687610,126124,1519357975688193082,,0.0,0.0,0,0,0,0
1519357976688256100,126125,1519357976687830924,,0.0,0.0,0,0,0,0
1519357977688520540,126126,1519357977687731027,,0.0,0.0,0,0,0,0
1519357978688084383,126127,1519357978687371015,,0.0,0.0,0,0,0,0
1519357979689302323,126128,1519357979688338994,,0.0,0.0,0,0,0,0
1519357980688207109,126129,1519357980687808036,,0.0,0.0,0,0,0,0
1519357981687856452,126130,1519357981687252998,,0.0,0.0,0,0,0,0
1519357982687640768,126131,1519357982687211990,,0.0,0.0,0,0,0,0
1519357983688705076,126132,1519357983688229084,,0.0,0.0,0,0,0,0
1519357984687624290,126133,1519357984687239885,,0.0,0.0,0,0,0,0
1519357985688474628,126134,1519357985688066959,,0.0,0.0,0,0,0,0
1519357986688683157,126135,1519357986687942028,,0.0,0.0,0,0,0,0
1519357987688093810,126136,1519357987687712907,,0.0,0.0,0,0,0,0
1519357988687980482,126137,1519357988687571048,,0.0,0.0,0,0,0,0
1519357989687887668,126138,1519357989687398910,,0.0,0.0,0,0,0,0
1519357990688528701,126139,1519357990687990903,,0.0,0.0,0,0,0,0
1519357991687956283,126140,1519357991687496900,,0.0,0.0,0,0,0,0
1519357992687728899,126141,1519357992687246084,,0.0,0.0,0,0,0,0
1519357993688056171,126142,1519357993687527894,,0.0,0.0,0,0,0,0
1519357994688102898,126143,1519357994687418937,,0.0,0.0,0,0,0,0
1519357995688233041,126144,1519357995687824010,,0.0,0.0,0,0,0,0
1519357996688235524,126145,1519357996687783956,,0.0,0.0,0,0,0,0
1519357997688530784,126146,1519357997688111066,,0.0,0.0,0,0,0,0
1519357998688232584,126147,1519357998687773942,,0.0,0.0,0,0,0,0
1519357999688629040,126148,1519357999688148975,,0.0,0.0,0,0,0,0
1519358000688184399,126149,1519358000687553882,,0.0,0.0,0,0,0,0
1519358001688498903,126150,1519358001687553882,,0.0,0.0,0,0,0,0
1519358002687812162,126151,1519358002687396049,,0.0,0.0,0,0,0,0
1519358003688993951,126152,1519358003688227891,,0.0,0.0,0,0,0,0
1519358004688342089,126153,1519358004687644958,,0.0,0.0,0,0,0,0
1519358005689105466,126154,1519358005688174962,,0.0,0.0,0,0,0,0
1519358006688843016,126155,1519358006687865018,,0.0,0.0,0,0,0,0
1519358007688677479,126156,1519358007688107967,,0.0,0.0,0,0,0,0
1519358008687749773,126157,1519358008687262058,,0.0,0.0,0,0,0,0
1519358009687983028,126158,1519358009687557935,,0.0,0.0,0,0,0,0
1519358010688704212,126159,1519358010688227891,,0.0,0.0,0,0,0,0
1519358011688766836,126160,1519358011688225030,,0.0,0.0,0,0,0,0
1519358012689166948,126161,1519358012688322067,,0.0,0.0,0,0,0,0
1519358013688183516,126162,1519358013687720060,,0.0,0.0,0,0,0,0
1519358014688147915,126163,1519358014687645912,,0.0,0.0,0,0,0,0
1519358015688728788,126164,1519358015688133955,,0.0,0.0,0,0,0,0
1519358016688545718,126165,1519358016687556028,,0.0,0.0,0,0,0,0
1519358017688263023,126166,1519358017687375068,,0.0,0.0,0,0,0,0
1519358018688691947,126167,1519358018688194990,,0.0,0.0,0,0,0,0
1519358019688444496,126168,1519358019687974929,,0.0,0.0,0,0,0,0
1519358020688216561,126169,1519358020687784910,,0.0,0.0,0,0,0,0
1519358021688498140,126170,1519358021688040971,,0.0,0.0,0,0,0,0
1519358022688294661,126171,1519358022687819957,,0.0,0.0,0,0,0,0
1519358023688569470,126172,1519358023688080072,,0.0,0.0,0,0,0,0
1519358024688058254,126173,1519358024687654018,,0.0,0.0,0,0,0,0
1519358025688570629,126174,1519358025688210010,,0.0,0.0,0,0,0,0
1519358026688114032,126175,1519358026687637090,,0.0,0.0,0,0,0,0
1519358027688497253,126176,1519358027687771081,,0.0,0.0,0,0,0,0
1519358028688015069,126177,1519358028687320947,,0.0,0.0,0,0,0,0
1519358029687833130,126178,1519358029687386035,,0.0,0.0,0,0,0,0
1519358030688446366,126179,1519358030688044071,,0.0,0.0,0,0,0,0
1519358031687735499,126180,1519358031687258005,,0.0,0.0,0,0,0,0
1519358032687904224,126181,1519358032687583923,,0.0,0.0,0,0,0,0
1519358033688299181,126182,1519358033687638044,,0.0,0.0,0,0,0,0
1519358034688163645,126183,1519358034687644958,,0.0,0.0,0,0,0,0
1519358035689076847,126184,1519358035688254117,,0.0,0.0,0,0,0,0
1519358036688135988,126185,1519358036687577009,,0.0,0.0,0,0,0,0
1519358037688392165,126186,1519358037687983989,,0.0,0.0,0,0,0,0
1519358038688287099,126187,1519358038687879085,,0.0,0.0,0,0,0,0
1519358039687987392,126188,1519358039687591075,,0.0,0.0,0,0,0,0
1519358040688129689,126189,1519358040687758922,,0.0,0.0,0,0,0,0
1519358041688346217,126190,1519358041687707901,,0.0,0.0,0,0,0,0
1519358042688590161,126191,1519358042688185930,,0.0,0.0,0,0,0,0
1519358043687960813,126192,1519358043687529087,,0.0,0.0,0,0,0,0
1519358044688304761,126193,1519358044687807083,,0.0,0.0,0,0,0,0
1519358045688523112,126194,1519358045688091039,,0.0,0.0,0,0,0,0
1519358046688663534,126195,1519358046688044071,,0.0,0.0,0,0,0,0
1519358047688780668,126196,1519358047687707901,,0.0,0.0,0,0,0,0
1519358048688543749,126197,1519358048688019037,,0.0,0.0,0,0,0,0
1519358049688288649,126198,1519358049687865972,,0.0,0.0,0,0,0,0
1519358050688642967,126199,1519358050688215970,,0.0,0.0,0,0,0,0
1519358051688176321,126200,1519358051687693119,,0.0,0.0,0,0,0,0
1519358052688097776,126201,1519358052687635898,,0.0,0.0,0,0,0,0
1519358053688561722,126202,1519358053688175916,,0.0,0.0,0,0,0,0
1519358054688513143,126203,1519358054688035964,,0.0,0.0,0,0,0,0
1519358055688381604,126204,1519358055688047885,,0.0,0.0,0,0,0,0
1519358056688515870,126205,1519358056687984943,,0.0,0.0,0,0,0,0
1519358057688143351,126206,1519358057687668085,,0.0,0.0,0,0,0,0
1519358058688510269,126207,1519358058687936067,,0.0,0.0,0,0,0,0
1519358059688130451,126208,1519358059687550067,,0.0,0.0,0,0,0,0
1519358060688142558,126209,1519358060687321901,,0.0,0.0,0,0,0,0
1519358061687931255,126210,1519358061687443017,,0.0,0.0,0,0,0,0
1519358062687805526,126211,1519358062687428951,,0.0,0.0,0,0,0,0
1519358063687964902,126212,1519358063687522888,,0.0,0.0,0,0,0,0
1519358064688551206,126213,1519358064688131093,,0.0,0.0,0,0,0,0
1519358065688048631,126214,1519358065687685966,,0.0,0.0,0,0,0,0
1519358066689321172,126215,1519358066688297033,,0.0,0.0,0,0,0,0
1519358067689060802,126216,1519358067688280105,,0.0,0.0,0,0,0,0
1519358068688560650,126217,1519358068688009023,,0.0,0.0,0,0,0,0
1519358069688725294,126218,1519358069688209056,,0.0,0.0,0,0,0,0
1519358070688785797,126219,1519358070687987089,,0.0,0.0,0,0,0,0
1519358071688094809,126220,1519358071687511920,,0.0,0.0,0,0,0,0
1519358072687779800,126221,1519358072687257051,,0.0,0.0,0,0,0,0
1519358073688132273,126222,1519358073687387943,,0.0,0.0,0,0,0,0
1519358074688560383,126223,1519358074688147068,,0.0,0.0,0,0,0,0
1519358075688219498,126224,1519358075687753915,,0.0,0.0,0,0,0,0
1519358076687742620,126225,1519358076687309980,,0.0,0.0,0,0,0,0
1519358077689338914,126226,1519358077688303947,,0.0,0.0,0,0,0,0
1519358078688239943,126227,1519358078687468051,,0.0,0.0,0,0,0,0
1519358079687772702,126228,1519358079687314987,,0.0,0.0,0,0,0,0
1519358080688548313,126229,1519358080688199043,,0.0,0.0,0,0,0,0
1519358081688539450,126230,1519358081688093900,,0.0,0.0,0,0,0,0
1519358082688137583,126231,1519358082687747955,,0.0,0.0,0,0,0,0
1519358083688488720,126232,1519358083688065052,,0.0,0.0,0,0,0,0
1519358084688040567,126233,1519358084687268018,,0.0,0.0,0,0,0,0
1519358085688536463,126234,1519358085688206911,,0.0,0.0,0,0,0,0
1519358086688501504,126235,1519358086687977075,,0.0,0.0,0,0,0,0
1519358087688228983,126236,1519358087687804937,,0.0,0.0,0,0,0,0
1519358088688461472,126237,1519358088687752962,,0.0,0.0,0,0,0,0
1519358089688370876,126238,1519358089687978982,,0.0,0.0,0,0,0,0
1519358090687773462,126239,1519358090687310934,,0.0,0.0,0,0,0,0
1519358091688394662,126240,1519358091688025951,,0.0,0.0,0,0,0,0
1519358092688290065,126241,1519358092687706947,,0.0,0.0,0,0,0,0
1519358093688636382,126242,1519358093688147068,,0.0,0.0,0,0,0,0
1519358094688623544,126243,1519358094688051939,,0.0,0.0,0,0,0,0
1519358095688385093,126244,1519358095687787055,,0.0,0.0,0,0,0,0
1519358096688693029,126245,1519358096688256025,,0.0,0.0,0,0,0,0
1519358097688595738,126246,1519358097688096046,,0.0,0.0,0,0,0,0
1519358098688540993,126247,1519358098687783956,,0.0,0.0,0,0,0,0
1519358099687973300,126248,1519358099687541961,,0.0,0.0,0,0,0,0
1519358100688614806,126249,1519358100688215970,,0.0,0.0,0,0,0,0
1519358101687797087,126250,1519358101687330961,,0.0,0.0,0,0,0,0
1519358102688338666,126251,1519358102687587976,,0.0,0.0,0,0,0,0
1519358103688315394,126252,1519358103687927007,,0.0,0.0,0,0,0,0
1519358104689336864,126253,1519358104688265085,,0.0,0.0,0,0,0,0
1519358105688717309,126254,1519358105688091039,,0.0,0.0,0,0,0,0
1519358106687784097,126255,1519358106687345981,,0.0,0.0,0,0,0,0
1519358107688310217,126256,1519358107687941074,,0.0,0.0,0,0,0,0
1519358108688626381,126257,1519358108688142061,,0.0,0.0,0,0,0,0
1519358109688154086,126258,1519358109687669038,,0.0,0.0,0,0,0,0
1519358110688550646,126259,1519358110688097000,,0.0,0.0,0,0,0,0
1519358111688780229,126260,1519358111688220024,,0.0,0.0,0,0,0,0
1519358112687540133,126261,1519358112687206983,,0.0,0.0,0,0,0,0
1519358113687751798,126262,1519358113687345027,,0.0,0.0,0,0,0,0
1519358114689044926,126263,1519358114688313961,,0.0,0.0,0,0,0,0
1519358115688354470,126264,1519358115687376976,,0.0,0.0,0,0,0,0
1519358116688182998,126265,1519358116687789916,,0.0,0.0,0,0,0,0
1519358117688603073,126266,1519358117688214063,,0.0,0.0,0,0,0,0
1519358118688403352,126267,1519358118687880992,,0.0,0.0,0,0,0,0
1519358119689490410,126268,1519358119688275098,,0.0,0.0,0,0,0,0
1519358120688956567,126269,1519358120688410997,,0.0,0.0,0,0,0,0
1519358121688697892,126270,1519358121688258886,,0.0,0.0,0,0,0,0
1519358122687954960,126271,1519358122687577009,,0.0,0.0,0,0,0,0
1519358123687728741,126272,1519358123687376022,,0.0,0.0,0,0,0,0
1519358124688547926,126273,1519358124688091039,,0.0,0.0,0,0,0,0
1519358125687926057,126274,1519358125687493085,,0.0,0.0,0,0,0,0
1519358126688622461,126275,1519358126688200950,,0.0,0.0,0,0,0,0
1519358127687856090,126276,1519358127687508106,,0.0,0.0,0,0,0,0
1519358128689368544,126277,1519358128688313007,,0.0,0.0,0,0,0,0
1519358129688619596,126278,1519358129688127040,,0.0,0.0,0,0,0,0
1519358130688420120,126279,1519358130687907934,,0.0,0.0,0,0,0,0
1519358131688619206,126280,1519358131687875032,,0.0,0.0,0,0,0,0
1519358132688382233,126281,1519358132687882900,,0.0,0.0,0,0,0,0
1519358133688030710,126282,1519358133687637090,,0.0,0.0,0,0,0,0
1519358134688186112,126283,1519358134687621116,,0.0,0.0,0,0,0,0
1519358135688471173,126284,1519358135688011884,,0.0,0.0,0,0,0,0
1519358136687698879,126285,1519358136687299013,,0.0,0.0,0,0,0,0
1519358137688301536,126286,1519358137687788009,,0.0,0.0,0,0,0,0
1519358138688666394,126287,1519358138688210964,,0.0,0.0,0,0,0,0
1519358139688300464,126288,1519358139687876939,,0.0,0.0,0,0,0,0
1519358140688176229,126289,1519358140687844991,,0.0,0.0,0,0,0,0
1519358141689019071,126290,1519358141688273906,,0.0,0.0,0,0,0,0
1519358142688997621,126291,1519358142688324928,,0.0,0.0,0,0,0,0
1519358143688191358,126292,1519358143687825918,,0.0,0.0,0,0,0,0
1519358144688302796,126293,1519358144687820911,,0.0,0.0,0,0,0,0
1519358145687944372,126294,1519358145687398910,,0.0,0.0,0,0,0,0
1519358146687888181,126295,1519358146687387943,,0.0,0.0,0,0,0,0
1519358147688403351,126296,1519358147687985897,,0.0,0.0,0,0,0,0
1519358148688582002,126297,1519358148688091039,,0.0,0.0,0,0,0,0
1519358149688718999,126298,1519358149688215017,,0.0,0.0,0,0,0,0
1519358150688203502,126299,1519358150687784910,,0.0,0.0,0,0,0,0
1519358151687684481,126300,1519358151687244892,,0.0,0.0,0,0,0,0
1519358152688565256,126301,1519358152688034057,,0.0,0.0,0,0,0,0
1519358153688306595,126302,1519358153687890052,,0.0,0.0,0,0,0,0
1519358154688614743,126303,1519358154688164949,,0.0,0.0,0,0,0,0
1519358155688482501,126304,1519358155687824964,,0.0,0.0,0,0,0,0
1519358156688833678,126305,1519358156687879085,,0.0,0.0,0,0,0,0
1519358157688603756,126306,1519358157688163995,,0.0,0.0,0,0,0,0
1519358158688526719,126307,1519358158687958955,,0.0,0.0,0,0,0,0
1519358159688613221,126308,1519358159688241004,,0.0,0.0,0,0,0,0
1519358160688369545,126309,1519358160687961101,,0.0,0.0,0,0,0,0
1519358161688608933,126310,1519358161688215017,,0.0,0.0,0,0,0,0
1519358162687903925,126311,1519358162687520980,,0.0,0.0,0,0,0,0
1519358163687723898,126312,1519358163687257051,,0.0,0.0,0,0,0,0
1519358164688301122,126313,1519358164687911033,,0.0,0.0,0,0,0,0
1519358165688193831,126314,1519358165687648057,,0.0,0.0,0,0,0,0
1519358166688873561,126315,1519358166688308954,,0.0,0.0,0,0,0,0
1519358167688150237,126316,1519358167687768936,,0.0,0.0,0,0,0,0
1519358168688479474,126317,1519358168688059091,,0.0,0.0,0,0,0,0
1519358169688544218,126318,1519358169688044071,,0.0,0.0,0,0,0,0
1519358170687828236,126319,1519358170687366962,,0.0,0.0,0,0,0,0
1519358171688854951,126320,1519358171688203096,,0.0,0.0,0,0,0,0
1519358172688282841,126321,1519358172687829971,,0.0,0.0,0,0,0,0
1519358173688255180,126322,1519358173687951087,,0.0,0.0,0,0,0,0
1519358174688697391,126323,1519358174688246965,,0.0,0.0,0,0,0,0
1519358175687960082,126324,1519358175687311887,,0.0,0.0,0,0,0,0
1519358176688661152,126325,1519358176688179016,,0.0,0.0,0,0,0,0
1519358177688721671,126326,1519358177688219070,,0.0,0.0,0,0,0,0
1519358178687946081,126327,1519358178687479019,,0.0,0.0,0,0,0,0
1519358179687917519,126328,1519358179687442064,,0.0,0.0,0,0,0,0
1519358180688109366,126329,1519358180687570095,,0.0,0.0,0,0,0,0
1519358181688436463,126330,1519358181687987089,,0.0,0.0,0,0,0,0
1519358182688714393,126331,1519358182688082933,,0.0,0.0,0,0,0,0
1519358183688415019,126332,1519358183687825918,,0.0,0.0,0,0,0,0
1519358184688202560,126333,1519358184687794923,,0.0,0.0,0,0,0,0
1519358185688258434,126334,1519358185687791109,,0.0,0.0,0,0,0,0
1519358186688429045,126335,1519358186687858104,,0.0,0.0,0,0,0,0
1519358187688997517,126336,1519358187688251018,,0.0,0.0,0,0,0,0
1519358188688488529,126337,1519358188688124895,,0.0,0.0,0,0,0,0
1519358189687872010,126338,1519358189687475919,,0.0,0.0,0,0,0,0
1519358190688216420,126339,1519358190687761068,,0.0,0.0,0,0,0,0
1519358191688519140,126340,1519358191688024997,,0.0,0.0,0,0,0,0
1519358192688123645,126341,1519358192687700033,,0.0,0.0,0,0,0,0
1519358193689631206,126342,1519358193687854051,,0.0,0.0,0,0,0,0
1519358194688668675,126343,1519358194688263893,,0.0,0.0,0,0,0,0
1519358195688402628,126344,1519358195687865018,,0.0,0.0,0,0,0,0
1519358196688551664,126345,1519358196688174009,,0.0,0.0,0,0,0,0
1519358197688738378,126346,1519358197688213109,,0.0,0.0,0,0,0,0
1519358198688624256,126347,1519358198688196897,,0.0,0.0,0,0,0,0
1519358199688653731,126348,1519358199688224077,,0.0,0.0,0,0,0,0
1519358200688515924,126349,1519358200688211917,,0.0,0.0,0,0,0,0
1519358201688343637,126350,1519358201688004016,,0.0,0.0,0,0,0,0
1519358202688130053,126351,1519358202687427043,,0.0,0.0,0,0,0,0
1519358203687832755,126352,1519358203687314033,,0.0,0.0,0,0,0,0
1519358204688683265,126353,1519358204688225030,,0.0,0.0,0,0,0,0
1519358205688251563,126354,1519358205687679052,,0.0,0.0,0,0,0,0
1519358206689389563,126355,1519358206688347101,,0.0,0.0,0,0,0,0
1519358207688294562,126356,1519358207687848091,,0.0,0.0,0,0,0,0
1519358208688239768,126357,1519358208687736988,,0.0,0.0,0,0,0,0
1519358209688687595,126358,1519358209688163042,,0.0,0.0,0,0,0,0
1519358210688710119,126359,1519358210688244104,,0.0,0.0,0,0,0,0
1519358211688068545,126360,1519358211687689065,,0.0,0.0,0,0,0,0
1519358212688097576,126361,1519358212687547922,,0.0,0.0,0,0,0,0
1519358213687817440,126362,1519358213687303066,,0.0,0.0,0,0,0,0
1519358214689001141,126363,1519358214688241958,,0.0,0.0,0,0,0,0
1519358215687963559,126364,1519358215687573909,,0.0,0.0,0,0,0,0
1519358216688251425,126365,1519358216687808036,,0.0,0.0,0,0,0,0
1519358217688513433,126366,1519358217688060998,,0.0,0.0,0,0,0,0
1519358218688316033,126367,1519358218687865018,,0.0,0.0,0,0,0,0
1519358219688467486,126368,1519358219687983036,,0.0,0.0,0,0,0,0
1519358220688507229,126369,1519358220688065052,,0.0,0.0,0,0,0,0
1519358221688052132,126370,1519358221687568902,,0.0,0.0,0,0,0,0
1519358222688850011,126371,1519358222688100099,,0.0,0.0,0,0,0,0
1519358223687955681,126372,1519358223687479972,,0.0,0.0,0,0,0,0
1519358224688616752,126373,1519358224688179016,,0.0,0.0,0,0,0,0
1519358225688385467,126374,1519358225688030004,,0.0,0.0,0,0,0,0
1519358226687668607,126375,1519358226687238931,,0.0,0.0,0,0,0,0
1519358227688633693,126376,1519358227688199043,,0.0,0.0,0,0,0,0
1519358228688565184,126377,1519358228687925100,,0.0,0.0,0,0,0,0
1519358229688201961,126378,1519358229687644958,,0.0,0.0,0,0,0,0
1519358230688470769,126379,1519358230687927961,,0.0,0.0,0,0,0,0
1519358231688563894,126380,1519358231688071012,,0.0,0.0,0,0,0,0
1519358232688504155,126381,1519358232688013076,,0.0,0.0,0,0,0,0
1519358233687839598,126382,1519358233687268972,,0.0,0.0,0,0,0,0
1519358234688624969,126383,1519358234687872886,,0.0,0.0,0,0,0,0
1519358235687927379,126384,1519358235687460899,,0.0,0.0,0,0,0,0
1519358236687708424,126385,1519358236687284946,,0.0,0.0,0,0,0,0
1519358237688198218,126386,1519358237687680006,,0.0,0.0,0,0,0,0
1519358238688612935,126387,1519358238688038110,,0.0,0.0,0,0,0,0
1519358239687894040,126388,1519358239687294960,,0.0,0.0,0,0,0,0
1519358240688215152,126389,1519358240687798023,,0.0,0.0,0,0,0,0
1519358241688830388,126390,1519358241688225030,,0.0,0.0,0,0,0,0
1519358242688226057,126391,1519358242687864065,,0.0,0.0,0,0,0,0
1519358243688611951,126392,1519358243688198089,,0.0,0.0,0,0,0,0
1519358244688531306,126393,1519358244687895059,,0.0,0.0,0,0,0,0
1519358245688227634,126394,1519358245687869071,,0.0,0.0,0,0,0,0
1519358246687989429,126395,1519358246687547922,,0.0,0.0,0,0,0,0
1519358247687998695,126396,1519358247687231063,,0.0,0.0,0,0,0,0
1519358248688814589,126397,1519358248687916994,,0.0,0.0,0,0,0,0
1519358249688908576,126398,1519358249688338994,,0.0,0.0,0,0,0,0
1519358250688644906,126399,1519358250688199043,,0.0,0.0,0,0,0,0
1519358251688367808,126400,1519358251687961101,,0.0,0.0,0,0,0,0
1519358252688730949,126401,1519358252688242912,,0.0,0.0,0,0,0,0
1519358253688694630,126402,1519358253688234090,,0.0,0.0,0,0,0,0
1519358254688824208,126403,1519358254687911033,,0.0,0.0,0,0,0,0
1519358255688711006,126404,1519358255688297986,,0.0,0.0,0,0,0,0
1519358256688624311,126405,1519358256688218116,,0.0,0.0,0,0,0,0
1519358257688637642,126406,1519358257687997102,,0.0,0.0,0,0,0,0
1519358258688846385,126407,1519358258688179969,,0.0,0.0,0,0,0,0
1519358259687852183,126408,1519358259687407970,,0.0,0.0,0,0,0,0
1519358260688685723,126409,1519358260688222885,,0.0,0.0,0,0,0,0
1519358261688582689,126410,1519358261688153028,,0.0,0.0,0,0,0,0
1519358262688102685,126411,1519358262687674045,,0.0,0.0,0,0,0,0
1519358263688682413,126412,1519358263688013076,,0.0,0.0,0,0,0,0
1519358264688363959,126413,1519358264687769889,,0.0,0.0,0,0,0,0
1519358265687848183,126414,1519358265687411069,,0.0,0.0,0,0,0,0
1519358266688400232,126415,1519358266687855958,,0.0,0.0,0,0,0,0
1519358267687663708,126416,1519358267687221050,,0.0,0.0,0,0,0,0
1519358268688716967,126417,1519358268688198089,,0.0,0.0,0,0,0,0
1519358269687714687,126418,1519358269687216997,,0.0,0.0,0,0,0,0
1519358270687808164,126419,1519358270687352895,,0.0,0.0,0,0,0,0
1519358271688194257,126420,1519358271687702894,,0.0,0.0,0,0,0,0
1519358272688302367,126421,1519358272687901973,,0.0,0.0,0,0,0,0
1519358273688706982,126422,1519358273688231945,,0.0,0.0,0,0,0,0
1519358274688584698,126423,1519358274688210964,,0.0,0.0,0,0,0,0
1519358275688497971,126424,1519358275688071012,,0.0,0.0,0,0,0,0
1519358276688920730,126425,1519358276687788963,,0.0,0.0,0,0,0,0
1519358277688404719,126426,1519358277687994003,,0.0,0.0,0,0,0,0
1519358278688347897,126427,1519358278687925100,,0.0,0.0,0,0,0,0
1519358279688380830,126428,1519358279687933921,,0.0,0.0,0,0,0,0
1519358280688907225,126429,1519358280687803983,,0.0,0.0,0,0,0,0
1519358281688286272,126430,1519358281687504053,,0.0,0.0,0,0,0,0
1519358282688801334,126431,1519358282688198089,,0.0,0.0,0,0,0,0
1519358283688310912,126432,1519358283687779903,,0.0,0.0,0,0,0,0
1519358284688727841,126433,1519358284688220024,,0.0,0.0,0,0,0,0
1519358285688634022,126434,1519358285687963962,,0.0,0.0,0,0,0,0
1519358286688378012,126435,1519358286687683105,,0.0,0.0,0,0,0,0
1519358287688626550,126436,1519358287688142061,,0.0,0.0,0,0,0,0
1519358288687806205,126437,1519358288687336921,,0.0,0.0,0,0,0,0
1519358289687991593,126438,1519358289687262058,,0.0,0.0,0,0,0,0
1519358290688426918,126439,1519358290688062906,,0.0,0.0,0,0,0,0
1519358291688532969,126440,1519358291688091039,,0.0,0.0,0,0,0,0
1519358292687850793,126441,1519358292687258958,,0.0,0.0,0,0,0,0
1519358293688423717,126442,1519358293687999010,,0.0,0.0,0,0,0,0
1519358294688577541,126443,1519358294687972068,,0.0,0.0,0,0,0,0
1519358295688611559,126444,1519358295687664985,,0.0,0.0,0,0,0,0
