%time,field.header.seq,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.lifePercent,field.lifeTime,field.charging,field.powerSupplyPresent
1519305129689037429,73278,1519305129688061952,,0.0,0.0,0,0,0,0
1519305130688397959,73279,1519305130687738895,,0.0,0.0,0,0,0,0
1519305131688799085,73280,1519305131688158035,,0.0,0.0,0,0,0,0
1519305132688182294,73281,1519305132687340974,,0.0,0.0,0,0,0,0
1519305133688553465,73282,1519305133687999963,,0.0,0.0,0,0,0,0
1519305134688664904,73283,1519305134688148021,,0.0,0.0,0,0,0,0
1519305135688891504,73284,1519305135688199996,,0.0,0.0,0,0,0,0
1519305136688007485,73285,1519305136687233924,,0.0,0.0,0,0,0,0
1519305137688577661,73286,1519305137688118934,,0.0,0.0,0,0,0,0
1519305138688885144,73287,1519305138688179016,,0.0,0.0,0,0,0,0
1519305139688516044,73288,1519305139688000917,,0.0,0.0,0,0,0,0
1519305140688010126,73289,1519305140687544107,,0.0,0.0,0,0,0,0
1519305141688441457,73290,1519305141687833070,,0.0,0.0,0,0,0,0
1519305142688095512,73291,1519305142687623977,,0.0,0.0,0,0,0,0
1519305143688364686,73292,1519305143687671899,,0.0,0.0,0,0,0,0
1519305144688599889,73293,1519305144687885046,,0.0,0.0,0,0,0,0
1519305145688873962,73294,1519305145688246011,,0.0,0.0,0,0,0,0
1519305146688945829,73295,1519305146688251018,,0.0,0.0,0,0,0,0
1519305147688091811,73296,1519305147687589883,,0.0,0.0,0,0,0,0
1519305148688346010,73297,1519305148687877893,,0.0,0.0,0,0,0,0
1519305149688724814,73298,1519305149688040018,,0.0,0.0,0,0,0,0
1519305150688662454,73299,1519305150688043117,,0.0,0.0,0,0,0,0
1519305151688619195,73300,1519305151687911033,,0.0,0.0,0,0,0,0
1519305152689175572,73301,1519305152688296079,,0.0,0.0,0,0,0,0
1519305153688794586,73302,1519305153688198089,,0.0,0.0,0,0,0,0
1519305154689210881,73303,1519305154688138961,,0.0,0.0,0,0,0,0
1519305155687798746,73304,1519305155687280893,,0.0,0.0,0,0,0,0
1519305156688127855,73305,1519305156687424898,,0.0,0.0,0,0,0,0
1519305157688512416,73306,1519305157687911033,,0.0,0.0,0,0,0,0
1519305158688520329,73307,1519305158687819957,,0.0,0.0,0,0,0,0
1519305159688812539,73308,1519305159688235998,,0.0,0.0,0,0,0,0
1519305160688166236,73309,1519305160687433004,,0.0,0.0,0,0,0,0
1519305161688790568,73310,1519305161688182115,,0.0,0.0,0,0,0,0
1519305162688508239,73311,1519305162687678098,,0.0,0.0,0,0,0,0
1519305163689006607,73312,1519305163687742948,,0.0,0.0,0,0,0,0
1519305164689258702,73313,1519305164687597990,,0.0,0.0,0,0,0,0
1519305165689828143,73314,1519305165688325881,,0.0,0.0,0,0,0,0
1519305166688492475,73315,1519305166687414884,,0.0,0.0,0,0,0,0
1519305167689159673,73316,1519305167688282966,,0.0,0.0,0,0,0,0
1519305168689130903,73317,1519305168688278913,,0.0,0.0,0,0,0,0
1519305169688460431,73318,1519305169687880992,,0.0,0.0,0,0,0,0
1519305170688431149,73319,1519305170687560081,,0.0,0.0,0,0,0,0
1519305171688996364,73320,1519305171688242912,,0.0,0.0,0,0,0,0
1519305172689210855,73321,1519305172688090085,,0.0,0.0,0,0,0,0
1519305173688633500,73322,1519305173688118934,,0.0,0.0,0,0,0,0
1519305174689464864,73323,1519305174688224077,,0.0,0.0,0,0,0,0
1519305175688947387,73324,1519305175688277959,,0.0,0.0,0,0,0,0
1519305176688380679,73325,1519305176687761068,,0.0,0.0,0,0,0,0
1519305177688939095,73326,1519305177688271999,,0.0,0.0,0,0,0,0
1519305178688969488,73327,1519305178688246965,,0.0,0.0,0,0,0,0
1519305179688252817,73328,1519305179687597990,,0.0,0.0,0,0,0,0
1519305180688466626,73329,1519305180688011884,,0.0,0.0,0,0,0,0
1519305181688661872,73330,1519305181688092947,,0.0,0.0,0,0,0,0
1519305182688701095,73331,1519305182688088893,,0.0,0.0,0,0,0,0
1519305183687956232,73332,1519305183687292098,,0.0,0.0,0,0,0,0
1519305184688253193,73333,1519305184687735080,,0.0,0.0,0,0,0,0
1519305185688569297,73334,1519305185687959909,,0.0,0.0,0,0,0,0
1519305186688004415,73335,1519305186687227964,,0.0,0.0,0,0,0,0
1519305187689114815,73336,1519305187688122034,,0.0,0.0,0,0,0,0
1519305188689076430,73337,1519305188688050985,,0.0,0.0,0,0,0,0
1519305189688293195,73338,1519305189687382936,,0.0,0.0,0,0,0,0
1519305190688937816,73339,1519305190688234090,,0.0,0.0,0,0,0,0
1519305191689253782,73340,1519305191688034057,,0.0,0.0,0,0,0,0
1519305192689195134,73341,1519305192687741994,,0.0,0.0,0,0,0,0
1519305193689037264,73342,1519305193688195943,,0.0,0.0,0,0,0,0
